4.936094954609870911e-02	-1.881390460766851902e-03	5.527879111468791962e-03	-6.383850704878568649e-04	-1.439431915059685707e-03	5.185722257010638714e-04	-4.440023563802242279e-03	1.087872195057570934e-03	1.249781996011734009e-02	-2.387610264122486115e-03	1.407262682914733887e-01	-2.539638953749090433e-04	4.812396131455898285e-03	-2.457966911606490612e-04	6.366179324686527252e-03	1.841039862483739853e-03	-2.016857825219631195e-02	2.421209792373701930e-04	3.778206591960042715e-04	1.371819293126463890e-03	1.742309145629405975e-02	-4.664993379265069962e-03	1.407815814018249512e-01	-6.697735079796984792e-05	1.410656550433486700e-04	-9.974963963031768799e-03	4.047675803303718567e-02	1.674987841397523880e-03	2.545020915567874908e-02	-8.154033683240413666e-03	-3.359823301434516907e-02	8.967387257143855095e-04	-1.248694211244583130e-02	2.429860644042491913e-03	-1.407016962766647339e-01	-2.773192827589809895e-04	6.497804075479507446e-03	-3.043550532311201096e-04	1.871449057944118977e-04	2.381016500294208527e-03	-2.630808576941490173e-02	7.675497326999902725e-04	-5.015960428863763809e-03	1.929468009620904922e-03	-1.271806750446557999e-02	5.448267329484224319e-03	-1.431206166744232178e-01	-1.024822558974847198e-04	-9.670527651906013489e-03	-8.779683150351047516e-03	-6.936620920896530151e-02	1.778872683644294739e-03	5.666846781969070435e-02	-5.256456788629293442e-03	3.043956309556961060e-02	1.093764789402484894e-03
-1.881390460766851902e-03	7.828954607248306274e-03	-1.546133658848702908e-03	1.382131129503250122e-03	9.085807832889258862e-04	-3.080125316046178341e-04	-7.761730230413377285e-04	-3.645260876510292292e-04	8.701987564563751221e-03	5.417272332124412060e-04	5.871247500181198120e-03	-8.106750465231016278e-05	-2.287079987581819296e-04	-1.022907788865268230e-03	1.198547892272472382e-03	3.919748414773494005e-04	1.164422574220225215e-04	-1.263349899090826511e-03	1.693382044322788715e-03	3.681036469060927629e-04	8.898236788809299469e-03	-3.953316772822290659e-04	5.377003923058509827e-03	-5.982044058328028768e-06	3.603634424507617950e-03	1.274675945751368999e-03	-9.875723626464605331e-04	3.843873855657875538e-04	-5.097413435578346252e-03	4.387726541608572006e-03	-3.052236046642065048e-03	3.730318567249923944e-04	-8.698401972651481628e-03	-5.443394184112548828e-04	-5.863442085683345795e-03	-8.439249359071254730e-05	-1.552833477035164833e-03	-8.358153863810002804e-04	4.551406309474259615e-04	3.850582870654761791e-04	-1.392288831993937492e-03	-1.122014131397008896e-03	1.329486694885417819e-04	4.136529169045388699e-04	-8.489765226840972900e-03	8.631429518572986126e-04	-5.922403652220964432e-03	-5.198994040256366134e-05	1.187688205391168594e-03	8.329446427524089813e-04	-2.464546822011470795e-03	3.285537532065063715e-04	6.531049031764268875e-03	4.370631650090217590e-03	2.350063761696219444e-03	2.023861452471464872e-04
5.527879111468791962e-03	-1.546133658848702908e-03	3.637436777353286743e-02	-4.229735059197992086e-04	-1.738673192448914051e-03	-1.842416968429461122e-04	-3.367135301232337952e-03	-8.846185519360005856e-04	-8.581106364727020264e-02	-4.205335397273302078e-03	1.419852115213871002e-02	-1.989474549191072583e-04	1.451636897400021553e-03	-6.714754854328930378e-04	6.278779357671737671e-03	-1.645769225433468819e-03	-7.832216215319931507e-04	-7.643073331564664841e-04	-1.093802880495786667e-02	-1.775928831193596125e-04	-8.672238886356353760e-02	1.408192561939358711e-03	1.484319008886814117e-02	-7.229510229080915451e-04	-2.202222868800163269e-02	-7.102033123373985291e-03	-2.309766830876469612e-03	-9.006534237414598465e-04	2.300584875047206879e-02	1.704989746212959290e-02	3.137516602873802185e-02	-8.591627120040357113e-04	8.578682690858840942e-02	4.275490529835224152e-03	-1.416313182562589645e-02	-1.656030508456751704e-04	8.674377575516700745e-03	-9.392146021127700806e-04	8.195426315069198608e-03	-1.438948791474103928e-03	-4.102153237909078598e-03	-1.030858838930726051e-03	-1.423203665763139725e-02	-6.429593195207417011e-04	8.698558807373046875e-02	-2.492931904271245003e-03	-1.463816594332456589e-02	-5.379622452892363071e-04	2.119386754930019379e-02	-8.489852771162986755e-03	-2.305751107633113861e-02	-1.133178942836821079e-03	-1.857742108404636383e-02	1.734524220228195190e-02	3.004664555191993713e-02	1.359146554023027420e-04
-6.383850704878568649e-04	1.382131129503250122e-03	-4.229735059197992086e-04	8.318729815073311329e-04	-8.768469706410542130e-05	-1.829688881116453558e-05	-2.189023070968687534e-04	2.921459090430289507e-04	3.377088811248540878e-03	1.537934003863483667e-04	4.333603428676724434e-04	5.664068521582521498e-05	1.766423665685579181e-04	-9.516010322840884328e-05	2.962058351840823889e-04	4.929599890601821244e-05	-3.572072819224558771e-05	-2.512755163479596376e-04	2.075659576803445816e-04	1.975840277737006545e-04	3.390658413991332054e-03	5.249256355455145240e-05	2.946607710327953100e-04	1.626368321012705564e-04	1.498798490501940250e-03	2.441844437271356583e-03	-2.724213758483529091e-03	2.225599600933492184e-04	-3.380865557119250298e-03	2.194912405684590340e-03	-1.974870217964053154e-03	2.164156758226454258e-04	-3.375342814251780510e-03	-1.573444897076115012e-04	-4.324285837356001139e-04	5.624720870400778949e-05	-1.929060381371527910e-04	-1.277030678465962410e-04	1.484715758124366403e-04	4.342116517364047468e-05	-1.339781883871182799e-04	-1.572923647472634912e-04	-9.986446457332931459e-06	2.321285865036770701e-04	-3.129970515146851540e-03	1.729205250740051270e-04	-5.770131247118115425e-04	1.369148521916940808e-04	9.801193373277783394e-04	2.184062032029032707e-03	3.882093878928571939e-04	1.963863469427451491e-04	2.765723038464784622e-03	2.185879508033394814e-03	2.920073457062244415e-04	1.889440172817558050e-04
-1.439431915059685707e-03	9.085807832889258862e-04	-1.738673192448914051e-03	-8.768469706410542130e-05	1.072456222027540207e-02	6.346874870359897614e-04	-5.546776228584349155e-04	-1.342686242423951626e-03	1.031498238444328308e-02	1.159001491032540798e-03	2.756010740995407104e-02	-5.637473077513277531e-04	-3.080514026805758476e-03	-2.784082971629686654e-05	-7.130397716537117958e-04	9.067771607078611851e-04	-1.453267876058816910e-03	3.797739918809384108e-05	2.470690291374921799e-03	2.704760117921978235e-04	1.370593905448913574e-02	-7.210334297269582748e-04	2.731968462467193604e-02	-6.917722639627754688e-04	1.235709339380264282e-02	-3.436145139858126640e-03	1.285889931023120880e-02	3.028761420864611864e-04	9.225229732692241669e-03	-1.618383638560771942e-02	-1.638437621295452118e-02	-3.166196693200618029e-04	-1.028688158839941025e-02	-1.200047554448246956e-03	-2.754903957247734070e-02	-5.768997943960130215e-04	-2.243521856144070625e-03	-3.421148867346346378e-04	-9.907202329486608505e-04	9.921509772539138794e-04	-3.414128907024860382e-03	9.393871732754632831e-05	-1.667272881604731083e-03	5.115095991641283035e-04	-1.135194301605224609e-02	1.888905768282711506e-03	-2.772953920066356659e-02	-8.309741388075053692e-04	2.259488683193922043e-03	-2.889196155592799187e-03	-1.444202847778797150e-02	2.234199491795152426e-04	2.024148777127265930e-02	-1.699782907962799072e-02	4.306750837713479996e-03	-5.910899490118026733e-04
5.185722257010638714e-04	-3.080125316046178341e-04	-1.842416968429461122e-04	-1.829688881116453558e-05	6.346874870359897614e-04	2.322127402294427156e-04	-8.029890159377828240e-05	-5.814702672068960965e-05	7.311235531233251095e-04	1.329098158748820424e-04	3.090789774432778358e-03	-4.103213359485380352e-05	-2.386013511568307877e-04	1.675739476922899485e-04	-3.298782685305923223e-04	9.146981028607115149e-05	-3.768262104131281376e-04	2.164257311960682273e-04	6.552926060976460576e-05	-4.263249138602986932e-05	1.145747723057866096e-03	1.554127993586007506e-05	3.075893269851803780e-03	-4.784801058121956885e-05	1.550943998154252768e-04	3.484683111310005188e-05	1.566256745718419552e-03	4.592774075717898086e-06	7.949415012262761593e-04	-1.500670448876917362e-03	-1.495302887633442879e-03	-2.499721085769124329e-05	-7.290621288120746613e-04	-1.350382372038438916e-04	-3.089035861194133759e-03	-4.206953963148407638e-05	-3.878892457578331232e-04	1.525970146758481860e-04	-1.331212260993197560e-04	1.016921669361181557e-04	-6.040727021172642708e-04	2.268920216010883451e-04	1.890783067892698455e-07	-1.932263785420218483e-06	-9.165658848360180855e-04	9.878903074422851205e-05	-3.053199732676148415e-03	-6.776856753276661038e-05	-5.186214111745357513e-04	-5.935204899287782609e-05	-1.525892294012010098e-03	3.789226184380822815e-06	1.569199608638882637e-03	-1.449709525331854820e-03	1.392639533150941133e-04	-2.085542837448883802e-05
-4.440023563802242279e-03	-7.761730230413377285e-04	-3.367135301232337952e-03	-2.189023070968687534e-04	-5.546776228584349155e-04	-8.029890159377828240e-05	3.801519749686121941e-03	-3.813883231487125158e-04	-4.548952449113130569e-03	-6.630819989368319511e-04	-1.739334315061569214e-02	-4.186046498944051564e-05	4.866030358243733644e-04	2.499077527318149805e-04	-1.284891972318291664e-03	-1.543516846140846610e-04	8.349821437150239944e-04	2.880985266529023647e-04	1.052219769917428493e-03	-2.032083430094644427e-04	-5.288852844387292862e-03	-4.538086068350821733e-04	-1.724891178309917450e-02	-1.622272102395072579e-04	-2.258932450786232948e-03	-5.846400163136422634e-04	1.061631483025848866e-03	-3.885262412950396538e-04	2.481027739122509956e-03	-1.752990763634443283e-03	7.485463749617338181e-03	-3.025154874194413424e-04	4.556188359856605530e-03	6.392754730768501759e-04	1.740829646587371826e-02	-3.143098365399055183e-05	-5.184180918149650097e-04	6.685975822620093822e-04	-5.383355310186743736e-04	-2.505032753106206656e-04	3.679868765175342560e-03	5.053547210991382599e-04	1.563792931847274303e-03	-3.790581249631941319e-04	4.553169477730989456e-03	3.921372699551284313e-04	1.820409484207630157e-02	-1.246345782419666648e-04	-1.783120329491794109e-03	1.100304303690791130e-03	1.223647687584161758e-02	-2.601053274702280760e-04	-1.043504755944013596e-02	-1.544680795632302761e-03	-3.750464180484414101e-03	-2.912519848905503750e-04
1.087872195057570934e-03	-3.645260876510292292e-04	-8.846185519360005856e-04	2.921459090430289507e-04	-1.342686242423951626e-03	-5.814702672068960965e-05	-3.813883231487125158e-04	1.758616184815764427e-03	7.568605244159698486e-03	1.101788293453864753e-04	-6.476616836152970791e-04	3.615414025261998177e-04	2.099807461490854621e-04	1.030053535941988230e-04	1.181205036118626595e-03	-4.173689740127883852e-05	1.232885988429188728e-03	6.299804954323917627e-05	-3.299766976851969957e-04	4.210535553283989429e-04	6.475565489381551743e-03	2.595123078208416700e-04	-5.844620172865688801e-04	5.809158901683986187e-04	1.366178039461374283e-03	-2.566530019976198673e-04	-3.871317720040678978e-03	4.430349217727780342e-04	-5.365832243114709854e-03	1.633187872357666492e-03	-3.377724904567003250e-03	6.223705131560564041e-04	-7.574637420475482941e-03	-8.654151315568014979e-05	6.422911537811160088e-04	3.580317716114223003e-04	-7.905393722467124462e-04	1.300890435231849551e-04	3.991186968050897121e-04	-5.920048351981677115e-05	6.780264084227383137e-04	-1.796597985048720147e-06	6.953771808184683323e-04	4.481812939047813416e-04	-6.513205822557210922e-03	-4.766707716044038534e-04	-9.445681644137948751e-05	6.242390372790396214e-04	7.880331831984221935e-04	-6.430489593185484409e-04	-9.147006203420460224e-04	4.786998033523559570e-04	2.916128607466816902e-03	1.796577475033700466e-03	1.263418107555480674e-05	4.380619502626359463e-04
1.249781996011734009e-02	8.701987564563751221e-03	-8.581106364727020264e-02	3.377088811248540878e-03	1.031498238444328308e-02	7.311235531233251095e-04	-4.548952449113130569e-03	7.568605244159698486e-03	3.691038787364959717e-01	1.382519863545894623e-02	7.079426944255828857e-02	1.146624679677188396e-03	-1.924696611240506172e-03	-1.433449797332286835e-03	-7.530717644840478897e-03	6.376499775797128677e-03	1.607941463589668274e-02	-4.339180886745452881e-03	4.130932688713073730e-02	4.706716164946556091e-03	3.648212254047393799e-01	-5.686091724783182144e-03	6.650660187005996704e-02	4.512325394898653030e-03	1.140073165297508240e-01	2.489442005753517151e-02	-2.354463748633861542e-02	7.662137504667043686e-03	-1.406647413969039917e-01	-3.116219490766525269e-02	-1.779357194900512695e-01	6.076904479414224625e-03	-3.690654039382934570e-01	-1.379357464611530304e-02	-7.085987180471420288e-02	1.033718930557370186e-03	-4.017276689410209656e-02	-3.074869746342301369e-04	-1.913263648748397827e-02	5.994717590510845184e-03	-1.556053198873996735e-02	-2.122442703694105148e-03	3.659807518124580383e-02	7.243081927299499512e-03	-3.587659299373626709e-01	1.077556516975164413e-02	-7.734271138906478882e-02	3.573813242837786674e-03	-4.247837513685226440e-02	2.107302471995353699e-02	-2.381081320345401764e-02	7.334387395530939102e-03	1.737872064113616943e-01	-2.394822426140308380e-02	-5.903611704707145691e-02	3.214808646589517593e-03
-2.387610264122486115e-03	5.417272332124412060e-04	-4.205335397273302078e-03	1.537934003863483667e-04	1.159001491032540798e-03	1.329098158748820424e-04	-6.630819989368319511e-04	1.101788293453864753e-04	1.382519863545894623e-02	6.316669285297393799e-03	-5.345973651856184006e-03	1.519821526017040014e-04	-1.700010965578258038e-03	1.136347418650984764e-03	-2.412505215033888817e-03	1.350276434095576406e-04	1.976811559870839119e-03	1.118513988330960274e-03	-2.909139438997954130e-04	-4.458445473574101925e-04	1.414755638688802719e-02	2.973843598738312721e-03	-5.776775069534778595e-03	1.636890228837728500e-04	3.014353336766362190e-03	3.233022755011916161e-03	-6.793725187890231609e-04	1.909754355438053608e-04	-9.001031517982482910e-03	-5.396697088144719601e-04	-2.245360286906361580e-03	3.550507535692304373e-04	-1.380756683647632599e-02	-6.171563174575567245e-03	5.372801795601844788e-03	7.716210529906675220e-05	-2.257664455100893974e-03	-1.029064296744763851e-03	-3.348370082676410675e-03	5.799704231321811676e-04	9.230158757418394089e-04	-7.429158431477844715e-04	9.099347516894340515e-04	2.978066331706941128e-04	-1.370266079902648926e-02	-2.239775378257036209e-03	5.512577947229146957e-03	5.422568574431352317e-05	-8.338040206581354141e-04	-2.200912058469839394e-05	4.682156257331371307e-03	9.738685184856876731e-05	3.718056716024875641e-03	-2.365568652749061584e-03	-4.483537748456001282e-03	1.152870099758729339e-04
